thread_link,thread_title,is_main_post,user,time,text
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,seavale,15 years ago,"Bravo CW!! I don’t expect to visit Calgary, but this is just the sort of info I look for. Good job!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"CW ~ that TA is just a great idea. As each disabled traveller will have unique needs, perhaps provide a link to this checklist. When one reviewer says that a room or bathroom is spacious, that alone doesn't make it universally accessible (i.e. perhaps no roll-in shower?) It certainly helps people further investigate that property or restaurant and may reduce their search time.



I notice the comments about bathrooms at the Stampede. I would just like to add that handicapped facilities are not always in the Men's or Women's washrooms. They may be so at the Stampede but the comment says Canadian toilets. In Canada, they are equally likely to be a separate room, between the two, that easily takes a wheelchair and attendant.



I don't feel comfortable editing a TA in a location out of my knowledge base (Calgary), but will mention these two points here for the benefit of those needing mobility adaptations. This TA is a great start for Calgary."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Country_Wife,15 years ago,"MM&M - I meant to include that link, but it slipped my mind. Thanks for the reminder - it's done now!

And in Calgary, I would estimate - off the top of my head - that 50% of all public washrooms don't include the separate, non-gendered handicapped washroom. I'll start keeping my eyes open and adding notes as I go about my daily routines."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"CW ~ thanks for adding the link. It will be very helpful to direct people to this forum.



Just to be devil's advocate. You say that about <<50% of all public washrooms don't include the separate, non-gendered handicapped washroom.>> which means that 50% actually do! (the glass is half full??) But it's true, they are not everywhere. I notice them in newer buildings here. It depends on the age of the building and the attitude of the owners. It's pretty much the luck of the draw. But I do think it is perhaps a bit misleading to say without a proviso, in the Tr Article, that in CANADA washrooms are found in the men's and ladies' when that particular comment applies to comments about the STAMPEDE. Just my thoughts."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Steeligans,15 years ago,"Hello,

This is a great idea. I have not ventured into the wiki world at this point, but it sounds like a good start. I travel for work and family about 3-4x/year. In the last 3 years I've compiled a spreadsheet of info on different hotels and restaurants (focused on w/c accessibility). I have done the same for stores, hotels, restaurants in my area (Burlington, VT). I need to be careful about a time commitment, but would be happy to contribute to a wiki or some other forum once I determine the best way to navigate it. Right now I have info on St. Petersburg Fl, Boston, Providence RI, Dublin, Ireland, Waterford Ireland, Sarasota NY. It is not a lot of info, but typically at least a hotel and 1-2 restaurants."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Country_Wife,15 years ago,"bump

http://www.tripadvisor.ca/help/what_does_bump_mean"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Country_Wife,15 years ago,bump
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"ACCESSIBILITY CHECKLIST FOR HOTEL ACCOMMODATION



Accessibility is not standardized in the hotel industry and can be easily interpreted in different ways by hotel employees. Rather than look for “wheelchair friendly” hotels in the forums, have your criteria and needs ready and deal with the hotel directly. Often hotel websites will show that they have accessible rooms, but their definitions may differ widely and they may not be designed to meet your needs. At this point, you call directly.



Some things to ask a hotel:



Common areas:



1. designated handicap parking with a priority location in the parking lot.



2. step free access (level or ramped) and/or lift access to main entrance.



3. automated door opening.

 

4. ground level/lobby level accessible washroom.



5. elevator to above ground accessible accommodation.



6. level or ramped access to public areas.



Rooms:



1. wider entry and bathroom doorways – external 80 cm, internal 75 cm. Easy to open? 



2. mid-height light switches and power outlets



3. lever type door handles



4. maneuvering space on each side of the bed – 90 cm



5. roll in shower



6. wheeled shower chair and/or wall mounted shower seat



7. grab bars in bathroom



8. raised toilet



9. lower hanging space in closet



 

Neighbourhood:



1. proximity to markets, pubs, restaurants ... up to 500 m distant.



2. proximity to health services.



Tips:



1. Call hotel directly.



2. Keep notes: names, dates, times, topics, what’s agreed and confirmation numbers. Take these notes and print outs with you on your vacation.



3. Ask to talk to someone who is familiar with handicap rooms because they have been in them.



4. Ask questions that will elicit information rather than a yes or a no.

 - Describe ...

 - Tell me about ...



5. Check that you have a credit card GUARANTEE for an accessible room and a confirmation number. Not just a REQUEST for an accessible room if available at the time of check in.



6. Reconfirm your reservation for a guaranteed accessible room a couple of days ahead.



7. When you arrive, check out the room before you check in.



8. Again, take your notes and print outs with you on your vacation.



More tips:



Be prepared, in the unlikely event that:



1. the hotel does not have the accessible room available for you when you arrive. The hotel will need to find you an accessible room, even in another hotel. (See #6 just above) “Where will you put us up for the night?”



2. the complimentary hotel shuttle may not be accessible. The hotel will need to accommodate the service in some other way. “How will you provide alternate shuttle service for us?” 



Be cool, be persistent, use a sense of humour and your vacation will be much more a pleasure than a nightmare."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,This thread is in the Top Questions too. Maybe it should be a Sticky so that it stays still and is more visible.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,RescueTeam 🇨🇦,14 years ago,"bump

http://www.tripadvisor.ca/help/what_does_bump_mean"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,RescueTeam 🇨🇦,14 years ago,bump
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Country_Wife,14 years ago,bump
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"This thread is now a Sticky and will stay ""stuck"" in first position of the topic listings.



Additional information on the topic always welcome.
Edited: 14 years ago"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,60956Mark,14 years ago,so happy that TA is publishing this stuff with so much of the population being disabled its nice to know people are realizing it now
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,colakyngo,14 years ago,"Hi, 



I agreed with you. Any way, your points of view make me thinking about some thing for my project. 



Pls try to keep posting. Tks and best regards"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Hilltop Hideaway,14 years ago,I am hoping that at some point Trip Advisor will do an award for hotels which have made the effort to be accessible....perhaps people could vote for the best and worst places on access much like Trip Advisor do the cleanest and dirtiest hotels etc
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"Hi Brazab ~ 

It's good to see you here on this thread. Hopefully, this thread could be reserved for adding tips for accessible travel. Things that could get added to the ""checklist."" Your idea/suggestion would be great to post on the Help Make Trip Advisor Better Forum. That's where TA Staff spend time reading the suggestions. Click on the link following and then click on the orange ""Ask a Question."" Type up your suggestion from #38 and submit it to that forum. Other TA members may not add any comments, but TA Staff will read it.



http://www.tripadvisor.com/ShowForum-g1-i12104-Help_us_make_TripAdvisor_better.html



If you have any tips for accessible travel, please add them to this thread!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Hilltop Hideaway,14 years ago,"Hi thanks will do.

We wrote our access statement with the help of the UK group Tourism for All...just follwed their template...wasn´t hard



I was in Vancouver and Vancouver Island in August....beautiful place"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"ACCESSIBILITY CHECKLIST FOR HOTEL ACCOMMODATION



Accessibility is not standardized in the hotel industry and can be easily interpreted in different ways by hotel employees. Rather than look for “wheelchair friendly” hotels in the forums, have your criteria and needs ready and deal with the hotel directly. Often hotel websites will show that they have accessible rooms, but their definitions may differ widely and they may not be designed to meet your needs. At this point, you call directly.



Some things to ask a hotel:



Common areas:



1. designated handicap parking with a priority location in the parking lot.



2. step free access (level or ramped) and/or lift access to main entrance.



3. automated door opening.

 

4. ground level/lobby level accessible washroom.



5. elevator to above ground accessible accommodation.



6. level or ramped access to public areas.



Rooms:



1. wider entry and bathroom doorways – external 80 cm, internal 75 cm. Easy to open? 



2. mid-height light switches and power outlets



3. lever type door handles



4. maneuvering space on each side of the bed – 90 cm



5. roll in shower



6. wheeled shower chair and/or wall mounted shower seat



7. grab bars in bathroom



8. raised toilet



9. lower hanging space in closet



 

Neighbourhood:



1. proximity to markets, pubs, restaurants ... up to 500 m distant.



2. proximity to health services.



Tips:



1. Call hotel directly.



2. Keep notes: names, dates, times, topics, what’s agreed and confirmation numbers. Take these notes and print outs with you on your vacation.



3. Ask to talk to someone who is familiar with handicap rooms because they have been in them.



4. Ask questions that will elicit information rather than a yes or a no.

 - Describe ...

 - Tell me about ...



5. Check that you have a credit card GUARANTEE for an accessible room and a confirmation number. Not just a REQUEST for an accessible room if available at the time of check in.



6. Reconfirm your reservation for a guaranteed accessible room a couple of days ahead.



7. When you arrive, check out the room before you check in.



8. Again, take your notes and print outs with you on your vacation.



More tips:



Be prepared, in the unlikely event that:



1. the hotel does not have the accessible room available for you when you arrive. The hotel will need to find you an accessible room, even in another hotel. (See #6 just above) “Where will you put us up for the night?”



2. the complimentary hotel shuttle may not be accessible. The hotel will need to accommodate the service in some other way. “How will you provide alternate shuttle service for us?” 



Be cool, be persistent, use a sense of humour and your vacation will be much more a pleasure than a nightmare."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"http://www.rickhansenglobalaccessibilitymap.com/mapcms/rhf/query.html#b



This Global Accessibility Map is a great addition to help facilitate travelling around the world for the disabled. Please note Rick Hansen, age 54, was born in British Columbia, broke his back when he was a teen, decided to wheel around the world in his wheelchair to raise awareness of spinal cord injuries. He proceeded to marry his physiotherapist and they have three children. He is an amazing ambassador for the disabled. Thanks to him for this brand new site. Please consider adding a few of your experiences to the site's data base.



On the global accessibility map, use the zoom in, zoom out function to go back to a previous page, not your back browser."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,,14 years ago,Tripadvisor staff removed this post because it did not meet Tripadvisor's forum posting guidelines with prohibiting self-promotional advertising or solicitation.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,STLinda,14 years ago,"I'm in a wheelchair with lack of balance and coordination.and have found that finding appropriate hotel rooms around the world to be very challenging. I recently returned from China where a very nice Ramada Inn gave me an adapted room - with no grab bars! So, I agree that each individuall should inquire of all hotel rooms.



Also, I found a disagrreement with your list. I hate raised toilets and I find bed heights to be helpful. For transfers chair, beds, toilets, sofas, etc., same height transfer are easiest. And I prefer light switches reachable from the bed as well as a stable bedside table.



STLinda"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Valerie W,14 years ago,How can i find out if the Atlantis apartments and the High Life apartments in Marmaris Turkey are wheelchair freindly? thank you Val Williams e-mail address davalwil@sky.com.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,STLinda,14 years ago,"I Googled both hotels and found their e-mails very easy to get. When looking up a hotel it's usually best to go directly to the hotel's page than a booking agency's. Good luck! Turkey will have different standands than the UK or US. May I recommrnd traveling with portable grab bars, but be aware, they are not good on some surfaces."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Valerie W,14 years ago,"Thanks for your reply, how would i go about e-mailing the Atlantis and High Life apartments in marmaris? Were would i find there e-mail addresses?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"I just googled ""Atlantis Apartments Marmaris Turkey"" and found their website (click on the blue print). There is a contact button on the page and once you open that, there is an email to click on.



http://www.atlantisapart.com/



Googled ""High Life Apartments Marmaris Turkey"" and got the following. Same idea with the contact button. When you click on that, you then have a choice - either their web contact form or an email address. I would use the email address because then you will have a record of your message. Records are good. :-)



http://www.highlifeapartments.com/"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Valerie W,14 years ago,Thank you so much for your help. Val Williams.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Humbugcat,14 years ago,"I would recommend that anyone looking worldwide for a hotel that meets their accessibility needs could look at: 



http://www.wheelie-easy-hotels.com/



Here will be found a fairly comprehensive and expanding list of hotels around the world that have been reviewed elsewhere from the points of view of many other disabled people. 



What would help the Wheelie Easy site to improve would be for people reading this thread to also add their own hotel reviews to: 



http://www.wheelie-easy-hotels.com/write-a-review.html 



Share links to your own Trip Advisor reviews and also ask all your contacts to contribute to the site.
Edited: 14 years ago"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,GeorgiaGing,14 years ago,"I am overjoyed at discovering this Trip Advisor site. My mom(83) is in a wheelchair(can walk a few feet with help) and also on oxygen 24/7 and we do a lot of traveling. This info is so helpful as well as needed. I will be glad to post reviews of hotels,Airlines, etc. We had never given air travel for the handicap a thought until we started taking mom to Europe. We have found British Airways to be outstanding for handicap travel. I will gather up our info and try to start posting as soon as possible. Handicap traveling does take a certain amount of extra planning ,but can be accomplished and is well worth it! Happy Traveling"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"ACCESSIBILITY CHECKLIST FOR HOTEL ACCOMMODATION



Accessibility is not standardized in the hotel industry and can be easily interpreted in different ways by hotel employees. Rather than look for “wheelchair friendly” hotels in the forums, have your criteria and needs ready and deal with the hotel directly. Often hotel websites will show that they have accessible rooms, but their definitions may differ widely and they may not be designed to meet your needs. At this point, you call directly.



Some things to ask a hotel:



Common areas:



1. designated handicap parking with a priority location in the parking lot.



2. step free access (level or ramped) and/or lift access to main entrance.



3. automated door opening.

 

4. ground level/lobby level accessible washroom.



5. elevator to above ground accessible accommodation.



6. level or ramped access to public areas.



Rooms:



1. wider entry and bathroom doorways – external 80 cm, internal 75 cm. Easy to open? 



2. mid-height light switches and power outlets



3. lever type door handles



4. maneuvering space on each side of the bed – 90 cm



5. roll in shower



6. wheeled shower chair and/or wall mounted shower seat



7. grab bars in bathroom



8. raised toilet



9. lower hanging space in closet



 

Neighbourhood:



1. proximity to markets, pubs, restaurants ... up to 500 m distant.



2. proximity to health services.



Tips:



1. Call hotel directly.



2. Keep notes: names, dates, times, topics, what’s agreed and confirmation numbers. Take these notes and print outs with you on your vacation.



3. Ask to talk to someone who is familiar with handicap rooms because they have been in them.



4. Ask questions that will elicit information rather than a yes or a no.

 - Describe ...

 - Tell me about ...



5. Check that you have a credit card GUARANTEE for an accessible room and a confirmation number. Not just a REQUEST for an accessible room if available at the time of check in.



6. Reconfirm your reservation for a guaranteed accessible room a couple of days ahead.



7. When you arrive, check out the room before you check in.



8. Again, take your notes and print outs with you on your vacation.



More tips:



Be prepared, in the unlikely event that:



1. the hotel does not have the accessible room available for you when you arrive. The hotel will need to find you an accessible room, even in another hotel. (See #6 just above) “Where will you put us up for the night?”



2. the complimentary hotel shuttle may not be accessible. The hotel will need to accommodate the service in some other way. “How will you provide alternate shuttle service for us?” 



Be cool, be persistent, use a sense of humour and your vacation will be much more a pleasure than a nightmare."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,STLinda,14 years ago,"Welcome to the club! As Baby Boomer age, wheelchair adaptability becomes moe of an issue. Wake up world!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"Could we all try to keep this particular thread as a ""Checklist"" rather than a thread for asking and answering questions? Please add items that you think should go on the checklist for disabled travellers to check off as they prepare to travel."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Humbugcat,14 years ago,"Anyone looking for items for their checklist could also look at the Wheelie Easy Hotels checklist for hotels as seen on this page showing an example questionnaire for hotel managers:



http://www.wheelie-easy-hotels.com/example-hotel-access-questionnaire.html 



Please consider adding a few of your own experiences to the site's data base.



Another really useful set of questions for the checklist can be found in 



http://www.directenquiries.com/featuredlocations.aspx?tabid=hotels&tbclr=1 



Their database covers the whole of the UK but the most comprehensive assessments have been made throughout London."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,STLinda,14 years ago,"Actually, no existing checklisi will fit every one. So I recommend you customize your own check list. Save it and send it to potential hotels. My needs may not be the same as yours and visa versa. But choosing guidlines and getting ideas from other lists is good."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,pooldot,14 years ago,Thank you for doing this. All of this information makes travel much less stressful for those of us with MS and other disabilities.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,mhaase915,14 years ago,"Hi everyone. Accessibility is such a relative term, and compliance doesn't necessarily equate to functionality. I created my website, http://www.travelinwheels.com to record detailed measurement and path of travel information for hotels, restaurants, stores, transportation, and attractions. I hope it will come in handy for you; we have 11 cities online and are adding more in the coming months."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Gary B,14 years ago,"hi all while i agree with all everyone is saying i do think that each countries tourist board should state which hotels in thier countries could or would be suitable for the disabled traveller no matter what the disability.



I found a site before but have forgotten it that did just this but not individual countries, but hotels then at least the disabled traveller could contact the hotel to see if it would meet thier needs.



Ive only been in a wheelchair for 4 yrs prior to this i worked as a nurse in stroke rehab so ive seen both sides of the coin so to speak , i have been told by so many travel agents that this hotel is suitable only to discover i can only access part of the grounds or pools , the last hotel we stayed in had disabled loos on the ground floor but you had to climb steps to access them yet the opposite side of the corridor had a ramp doh ."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"Post #41 refers to the Rick Hansen Global Accessibility Map and gives the website. The name of the website has been updated now to Planat. (or Plan@t) I had to think about it before I got got it. At least I think I got it.



http://planat.com/mapcms/rhf/query.html"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Lokamitra,14 years ago,"Awareness of issues about the needs for the ever increasing number of disabled people who wish to travel and refuse to be thwarted by others ignorance is spread by these disabled people themselves, by their carers and by organisations well positioned to divest information! 



Welcome TA to the world that includes you as one of those unbiased responsible organisations which wishes to be the premier user based review organisation that can help be facilitating the spread of useful information for ALL travellers not just the able bodied."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,14 years ago,"Here is an article from the Vancouver Sun, May 18, 2012 about Planat, the website mentioned in #58 and further up the thread. I'm sure the link will not last for a long time. It seems to provide what TA is not yet set up to do. I think it will be a great help around the world as the data base builds up.



http://tinyurl.com/cryzpgj



Play around with the website. When you think of a venue that you are able to rate, please do so.."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,15 years ago,"ACCESSIBILITY CHECKLIST FOR HOTEL ACCOMMODATION



Accessibility is not standardized in the hotel industry and can be easily interpreted in different ways by hotel employees. Rather than look for “wheelchair friendly” hotels in the forums, have your criteria and needs ready and deal with the hotel directly. Often hotel websites will show that they have accessible rooms, but their definitions may differ widely and they may not be designed to meet your needs. At this point, you call directly.



Some things to ask a hotel:



Common areas:



1. designated handicap parking with a priority location in the parking lot.



2. step free access (level or ramped) and/or lift access to main entrance.



3. automated door opening.

 

4. ground level/lobby level accessible washroom.



5. elevator to above ground accessible accommodation.



6. level or ramped access to public areas.



Rooms:



1. wider entry and bathroom doorways – external 80 cm, internal 75 cm. Easy to open? 



2. mid-height light switches and power outlets



3. lever type door handles



4. maneuvering space on each side of the bed – 90 cm



5. roll in shower



6. wheeled shower chair and/or wall mounted shower seat



7. grab bars in bathroom



8. raised toilet



9. lower hanging space in closet



 

Neighbourhood:



1. proximity to markets, pubs, restaurants ... up to 500 m distant.



2. proximity to health services.



Tips:



1. Call hotel directly.



2. Keep notes: names, dates, times, topics, what’s agreed and confirmation numbers. Take these notes and print outs with you on your vacation.



3. Ask to talk to someone who is familiar with handicap rooms because they have been in them.



4. Ask questions that will elicit information rather than a yes or a no.

 - Describe ...

 - Tell me about ...



5. Check that you have a credit card GUARANTEE for an accessible room and a confirmation number. Not just a REQUEST for an accessible room if available at the time of check in.



6. Reconfirm your reservation for a guaranteed accessible room a couple of days ahead.



7. When you arrive, check out the room before you check in.



8. Again, take your notes and print outs with you on your vacation.



More tips:



Be prepared, in the unlikely event that:



1. the hotel does not have the accessible room available for you when you arrive. The hotel will need to find you an accessible room, even in another hotel. (See #6 just above) “Where will you put us up for the night?”



2. the complimentary hotel shuttle may not be accessible. The hotel will need to accommodate the service in some other way. “How will you provide alternate shuttle service for us?” 



Be cool, be persistent, use a sense of humour and your vacation will be much more a pleasure than a nightmare."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,ENAT,14 years ago,"eMAIL ADDRESS for Highlife is:

highlife@highlifeapartments.com

- hope this comes in time. 

http://www.accessibletourism.org"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,JBJude,13 years ago,Apologies! I am new to this! Are there reviews on tripadvisor of trips taken by people with disabilities?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,MuftiVancouver,13 years ago,"Hi Jude ~



Sadly, no. If you look on the following hotels listings for Vancouver, you will see at the bottom of the left sidebar, a box named ""wheelchair access"" to check off. That will direct you to hotels that say they have accessible rooms. But there is no review filter for reviews by people with disabilities. Just reviews. Many have asked on the Help Us Make Trip Advisor Better Forum to have Disabled Travel reviews identified by filter, but TA has not followed through as yet, nor have they for solo travel. It is possible to use the ""find"" function when on a page of opened reviews, using any of the keywords you can think of. But that is a tough slog as well.



http://www.tripadvisor.com/HACSearch?geo=154943#02,1350773673999,sponsors:A,rad:S0



Finding an accessible accommodation comes down to doing the slog of asking question of hotels, such as the ones in the Original Post on this thread.



For future reference, rather than asking a question on an existing thread on a forum, it would be better to ask a new question. On the main page of a forum, there is an orange ""Ask a question"" rectangle above the first question listed in the string of questions. 



Throughout this thread there is much information and there are links to other websites that do contain reviews of accessible locations. In particular posts 23, 41, 49, 53 and 61.



If you click on the blue print word ""Forums"" above my avatar in the Original Post, you will see all the forums available on TA: destinations and beyond destinations. And if you look in the green navigation bar where it says ""More"" you will find another pathway to Travel Forums."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,Trina_P,13 years ago,We just stayed at a Hyatt Regency and once again encountered the high beds with pillow top mattress. I wish they could understand that all the accessibility features known to man does not mean anything if we cannot get into the bed to sleep.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k4150249-Accessibility_Checklist_for_Hotel_Accommodation-Traveling_With_Disabilities.html,Accessibility Checklist for Hotel Accommodation,False,,13 years ago,This post was determined to be inappropriate by the Tripadvisor community and has been removed.
